Column1,Column2,Column3,Column4
5933.0,21.52,9.32,89.16
5934.0,21.52,9.3,89.18
5935.0,21.52,9.26,89.22
5936.0,21.52,9.24,89.24
5937.0,21.52,9.24,89.24
5938.0,21.52,9.24,89.24
5939.0,21.52,9.24,89.24
5940.0,21.52,9.24,89.24
5941.0,21.5,9.26,89.24
5942.0,21.5,9.26,89.24
5943.0,21.48,9.28,89.24
5944.0,21.48,9.28,89.24
5945.0,21.48,9.28,89.24
5946.0,21.48,9.28,89.24
5947.0,21.48,9.28,89.24
5948.0,21.48,9.28,89.24
5949.0,21.48,9.28,89.24
5950.0,21.48,9.28,89.24
5951.0,21.48,9.28,89.24
5952.0,21.48,9.28,89.24
5953.0,21.48,9.28,89.24
5954.0,21.48,9.28,89.24
5955.0,21.48,9.26,89.26
5956.0,21.48,9.24,89.28
5957.0,21.48,9.24,89.28
5958.0,21.48,9.24,89.28
5959.0,21.48,9.22,89.3
5960.0,21.48,9.22,89.3
5961.0,21.48,9.18,89.34
5962.0,21.48,9.18,89.34
5963.0,21.48,9.16,89.36
5964.0,21.48,9.14,89.38
5965.0,21.48,9.14,89.38
5966.0,21.46,9.16,89.38
5967.0,21.46,9.16,89.38
5968.0,21.46,9.14,89.4
5969.0,21.46,9.14,89.4
5970.0,21.46,9.14,89.4
5971.0,21.46,9.14,89.4
5972.0,21.46,9.14,89.4
5973.0,21.46,9.12,89.42
5974.0,21.44,9.1,89.46
5975.0,21.44,9.1,89.46
5976.0,21.44,9.1,89.46
5977.0,21.44,9.1,89.46
5978.0,21.44,9.1,89.46
5979.0,21.44,9.1,89.46
5980.0,21.44,9.1,89.46
5981.0,21.44,9.1,89.46
5982.0,21.44,9.1,89.46
5983.0,21.44,9.1,89.46
5984.0,21.44,9.1,89.46
5985.0,21.44,9.06,89.5
5986.0,21.44,9.04,89.52
5987.0,21.44,9.04,89.52
5988.0,21.44,9.04,89.52
5989.0,21.44,9.04,89.52
5990.0,21.44,9.04,89.52
5991.0,21.44,9.04,89.52
5992.0,21.44,9.02,89.54
5993.0,21.44,8.98,89.58
5994.0,21.44,8.96,89.6
5995.0,21.44,8.96,89.6
5996.0,21.44,8.94,89.62
5997.0,21.44,8.94,89.62
5998.0,21.44,8.94,89.62
5999.0,21.44,8.92,89.64
6000.0,21.44,8.92,89.64
6001.0,21.44,8.92,89.64
6002.0,21.44,8.92,89.64
6003.0,21.44,8.9,89.66
6004.0,21.44,8.88,89.68
6005.0,21.44,8.88,89.68
6006.0,21.44,8.88,89.68
6007.0,21.44,8.88,89.68
6008.0,21.44,8.86,89.7
6009.0,21.44,8.84,89.72
6010.0,21.44,8.84,89.72
6011.0,21.44,8.84,89.72
6012.0,21.44,8.84,89.72
6013.0,21.44,8.82,89.74
6014.0,21.44,8.8,89.76
6015.0,21.44,8.78,89.78
6016.0,21.44,8.78,89.78
6017.0,21.44,8.78,89.78
6018.0,21.44,8.78,89.78
6019.0,21.44,8.78,89.78
6020.0,21.44,8.78,89.78
6021.0,21.44,8.78,89.78
6022.0,21.44,8.78,89.78
6023.0,21.44,8.78,89.78
6024.0,21.44,8.78,89.78
6025.0,21.44,8.78,89.78
6026.0,21.44,8.78,89.78
6027.0,21.44,8.78,89.78
6028.0,21.44,8.78,89.78
6029.0,21.44,8.78,89.78
6030.0,21.44,8.78,89.78
6031.0,21.44,8.78,89.78
6032.0,21.44,8.78,89.78
6033.0,21.44,8.78,89.78
6034.0,21.44,8.78,89.78
6035.0,21.44,8.76,89.8
6036.0,21.44,8.76,89.8
6037.0,21.44,8.76,89.8
6038.0,21.44,8.76,89.8
6039.0,21.44,8.76,89.8
6040.0,21.44,8.76,89.8
6041.0,21.44,8.76,89.8
6042.0,21.44,8.76,89.8
6043.0,21.44,8.76,89.8
6044.0,21.44,8.76,89.8
6045.0,21.44,8.76,89.8
6046.0,21.44,8.76,89.8
6047.0,21.42,8.78,89.8
6048.0,21.42,8.78,89.8
6049.0,21.42,8.76,89.82
6050.0,21.42,8.76,89.82
6051.0,21.42,8.74,89.84
6052.0,21.42,8.74,89.84
6053.0,21.42,8.74,89.84
6054.0,21.4,8.76,89.84
6055.0,21.4,8.76,89.84
6056.0,21.4,8.76,89.84
6057.0,21.4,8.76,89.84
6058.0,21.4,8.76,89.84
6059.0,21.4,8.76,89.84
6060.0,21.4,8.74,89.86
6061.0,21.4,8.74,89.86
6062.0,21.4,8.72,89.88
6063.0,21.4,8.72,89.88
6064.0,21.4,8.7,89.9
6065.0,21.4,8.7,89.9
6066.0,21.4,8.7,89.9
6067.0,21.4,8.7,89.9
6068.0,21.4,8.7,89.9
6069.0,21.4,8.7,89.9
6070.0,21.4,8.7,89.9
6071.0,21.4,8.68,89.92
6072.0,21.4,8.66,89.94
6073.0,21.4,8.64,89.96
6074.0,21.4,8.64,89.96
6075.0,21.4,8.64,89.96
6076.0,21.4,8.64,89.96
6077.0,21.4,8.6,90.0
6078.0,21.4,8.6,90.0
6079.0,21.4,8.6,90.0
6080.0,21.4,8.6,90.0
6081.0,21.4,8.6,90.0
6082.0,21.4,8.6,90.0
6083.0,21.4,8.58,90.02
6084.0,21.4,8.58,90.02
6085.0,21.4,8.58,90.02
6086.0,21.38,8.6,90.02
6087.0,21.38,8.6,90.02
6088.0,21.38,8.6,90.02
6089.0,21.38,8.6,90.02
6090.0,21.38,8.6,90.02
6091.0,21.38,8.6,90.02
6092.0,21.38,8.6,90.02
6093.0,21.38,8.6,90.02
6094.0,21.38,8.6,90.02
6095.0,21.38,8.6,90.02
6096.0,21.36,8.6,90.04
6097.0,21.36,8.58,90.06
6098.0,21.36,8.58,90.06
6099.0,21.36,8.58,90.06
6100.0,21.36,8.56,90.08
6101.0,21.36,8.54,90.1
6102.0,21.36,8.54,90.1
6103.0,21.36,8.52,90.12
6104.0,21.36,8.52,90.12
6105.0,21.36,8.52,90.12
6106.0,21.36,8.5,90.14
6107.0,21.36,8.5,90.14
6108.0,21.34,8.52,90.14
6109.0,21.34,8.52,90.14
6110.0,21.34,8.52,90.14
6111.0,21.34,8.46,90.2
6112.0,21.34,8.44,90.22
6113.0,21.34,8.44,90.22
6114.0,21.34,8.44,90.22
6115.0,21.34,8.44,90.22
6116.0,21.34,8.44,90.22
6117.0,21.34,8.44,90.22
6118.0,21.32,8.46,90.22
6119.0,21.32,8.46,90.22
6120.0,21.32,8.46,90.22
6121.0,21.3,8.46,90.24
6122.0,21.3,8.46,90.24
6123.0,21.3,8.46,90.24
6124.0,21.3,8.46,90.24
6125.0,21.3,8.46,90.24
6126.0,21.3,8.46,90.24
6127.0,21.3,8.46,90.24
6128.0,21.3,8.46,90.24
6129.0,21.3,8.46,90.24
6130.0,21.3,8.46,90.24
6131.0,21.3,8.46,90.24
6132.0,21.3,8.46,90.24
6133.0,21.3,8.46,90.24
6134.0,21.3,8.46,90.24
6135.0,21.3,8.46,90.24
6136.0,21.3,8.46,90.24
6137.0,21.3,8.46,90.24
6138.0,21.3,8.46,90.24
6139.0,21.3,8.46,90.24
6140.0,21.3,8.46,90.24
6141.0,21.3,8.46,90.24
6142.0,21.3,8.46,90.24
6143.0,21.3,8.46,90.24
6144.0,21.3,8.46,90.24
6145.0,21.3,8.46,90.24
6146.0,21.3,8.42,90.28
6147.0,21.3,8.42,90.28
6148.0,21.3,8.42,90.28
6149.0,21.3,8.42,90.28
6150.0,21.3,8.42,90.28
6151.0,21.3,8.42,90.28
6152.0,21.3,8.42,90.28
6153.0,21.3,8.42,90.28
6154.0,21.3,8.4,90.3
6155.0,21.28,8.38,90.34
6156.0,21.26,8.38,90.36
6157.0,21.26,8.38,90.36
6158.0,21.26,8.34,90.4
6159.0,21.26,8.34,90.4
6160.0,21.26,8.34,90.4
6161.0,21.26,8.32,90.42
6162.0,21.26,8.32,90.42
6163.0,21.26,8.32,90.42
6164.0,21.26,8.32,90.42
6165.0,21.26,8.3,90.44
6166.0,21.26,8.3,90.44
6167.0,21.26,8.28,90.46
6168.0,21.26,8.26,90.48
6169.0,21.26,8.26,90.48
6170.0,21.26,8.26,90.48
6171.0,21.26,8.26,90.48
6172.0,21.26,8.26,90.48
6173.0,21.26,8.26,90.48
6174.0,21.26,8.26,90.48
6175.0,21.26,8.26,90.48
6176.0,21.26,8.24,90.5
6177.0,21.26,8.24,90.5
6178.0,21.26,8.22,90.52
6179.0,21.26,8.22,90.52
6180.0,21.26,8.22,90.52
6181.0,21.26,8.22,90.52
6182.0,21.26,8.22,90.52
6183.0,21.26,8.22,90.52
6184.0,21.26,8.22,90.52
6185.0,21.26,8.22,90.52
6186.0,21.26,8.2,90.54
6187.0,21.26,8.2,90.54
6188.0,21.26,8.2,90.54
6189.0,21.26,8.2,90.54
6190.0,21.26,8.2,90.54
6191.0,21.26,8.2,90.54
6192.0,21.26,8.2,90.54
6193.0,21.26,8.2,90.54
6194.0,21.26,8.2,90.54
6195.0,21.26,8.2,90.54
6196.0,21.26,8.2,90.54
6197.0,21.26,8.2,90.54
6198.0,21.26,8.2,90.54
6199.0,21.26,8.18,90.56
6200.0,21.26,8.18,90.56
6201.0,21.26,8.16,90.58
6202.0,21.26,8.14,90.6
6203.0,21.26,8.14,90.6
6204.0,21.26,8.12,90.62
6205.0,21.26,8.1,90.64
6206.0,21.26,8.08,90.66
6207.0,21.26,8.08,90.66
6208.0,21.26,8.08,90.66
6209.0,21.26,8.08,90.66
6210.0,21.26,8.08,90.66
6211.0,21.26,8.08,90.66
6212.0,21.26,8.08,90.66
6213.0,21.24,8.08,90.68
6214.0,21.24,8.06,90.7
6215.0,21.24,8.06,90.7
6216.0,21.24,8.06,90.7
6217.0,21.24,8.06,90.7
6218.0,21.24,8.06,90.7
6219.0,21.24,8.06,90.7
6220.0,21.24,8.06,90.7
6221.0,21.24,8.06,90.7
6222.0,21.24,8.04,90.72
6223.0,21.24,8.02,90.74
6224.0,21.24,8.0,90.76
6225.0,21.24,7.98,90.78
6226.0,21.24,7.98,90.78
6227.0,21.24,7.96,90.8
6228.0,21.24,7.96,90.8
6229.0,21.24,7.96,90.8
6230.0,21.24,7.96,90.8
6231.0,21.24,7.96,90.8
6232.0,21.24,7.96,90.8
6233.0,21.24,7.96,90.8
6234.0,21.24,7.96,90.8
6235.0,21.24,7.96,90.8
6236.0,21.22,7.98,90.8
6237.0,21.22,7.98,90.8
6238.0,21.22,7.96,90.82
6239.0,21.22,7.96,90.82
6240.0,21.22,7.96,90.82
6241.0,21.22,7.96,90.82
6242.0,21.22,7.94,90.84
6243.0,21.22,7.94,90.84
6244.0,21.22,7.94,90.84
6245.0,21.22,7.94,90.84
6246.0,21.22,7.92,90.86
6247.0,21.22,7.92,90.86
6248.0,21.22,7.92,90.86
6249.0,21.22,7.9,90.88
6250.0,21.22,7.9,90.88
6251.0,21.22,7.9,90.88
6252.0,21.22,7.9,90.88
6253.0,21.22,7.88,90.9
6254.0,21.22,7.86,90.92
6255.0,21.22,7.86,90.92
6256.0,21.22,7.86,90.92
6257.0,21.22,7.86,90.92
6258.0,21.22,7.86,90.92
6259.0,21.22,7.86,90.92
6260.0,21.22,7.86,90.92
6261.0,21.22,7.86,90.92
6262.0,21.22,7.84,90.94
6263.0,21.22,7.84,90.94
6264.0,21.22,7.84,90.94
6265.0,21.22,7.84,90.94
6266.0,21.22,7.84,90.94
6267.0,21.22,7.84,90.94
6268.0,21.22,7.84,90.94
6269.0,21.22,7.8,90.98
6270.0,21.22,7.8,90.98
6271.0,21.22,7.8,90.98
6272.0,21.22,7.8,90.98
6273.0,21.22,7.8,90.98
6274.0,21.22,7.8,90.98
6275.0,21.22,7.8,90.98
6276.0,21.22,7.8,90.98
6277.0,21.22,7.8,90.98
6278.0,21.22,7.8,90.98
6279.0,21.22,7.8,90.98
6280.0,21.22,7.78,91.0
6281.0,21.22,7.78,91.0
6282.0,21.22,7.76,91.02
6283.0,21.22,7.76,91.02
6284.0,21.22,7.76,91.02
6285.0,21.22,7.76,91.02
6286.0,21.22,7.72,91.06
6287.0,21.22,7.7,91.08
6288.0,21.22,7.7,91.08
6289.0,21.22,7.68,91.1
6290.0,21.22,7.68,91.1
6291.0,21.22,7.68,91.1
6292.0,21.22,7.68,91.1
6293.0,21.22,7.68,91.1
6294.0,21.22,7.68,91.1
6295.0,21.22,7.66,91.12
6296.0,21.22,7.66,91.12
6297.0,21.22,7.64,91.14
6298.0,21.22,7.64,91.14
6299.0,21.22,7.64,91.14
6300.0,21.22,7.64,91.14
6301.0,21.22,7.64,91.14
6302.0,21.22,7.64,91.14
6303.0,21.2,7.66,91.14
6304.0,21.2,7.66,91.14
6305.0,21.18,7.68,91.14
6306.0,21.18,7.68,91.14
6307.0,21.18,7.68,91.14
6308.0,21.18,7.66,91.16
6309.0,21.18,7.66,91.16
6310.0,21.18,7.66,91.16
6311.0,21.18,7.66,91.16
6312.0,21.18,7.66,91.16
6313.0,21.18,7.66,91.16
6314.0,21.18,7.64,91.18
6315.0,21.18,7.64,91.18
6316.0,21.18,7.62,91.2
6317.0,21.18,7.6,91.22
6318.0,21.18,7.6,91.22
6319.0,21.18,7.6,91.22
6320.0,21.18,7.6,91.22
6321.0,21.18,7.6,91.22
6322.0,21.18,7.6,91.22
6323.0,21.18,7.6,91.22
6324.0,21.18,7.6,91.22
6325.0,21.18,7.6,91.22
6326.0,21.18,7.6,91.22
6327.0,21.18,7.6,91.22
6328.0,21.18,7.6,91.22
6329.0,21.18,7.6,91.22
6330.0,21.18,7.6,91.22
6331.0,21.18,7.58,91.24
6332.0,21.18,7.58,91.24
6333.0,21.18,7.56,91.26
6334.0,21.18,7.56,91.26
6335.0,21.18,7.56,91.26
6336.0,21.18,7.56,91.26
6337.0,21.18,7.54,91.28
6338.0,21.18,7.54,91.28
6339.0,21.18,7.54,91.28
6340.0,21.18,7.54,91.28
6341.0,21.18,7.54,91.28
6342.0,21.18,7.54,91.28
6343.0,21.18,7.52,91.3
6344.0,21.18,7.52,91.3
6345.0,21.18,7.52,91.3
6346.0,21.18,7.52,91.3
6347.0,21.18,7.52,91.3
6348.0,21.18,7.52,91.3
6349.0,21.18,7.52,91.3
6350.0,21.18,7.52,91.3
6351.0,21.18,7.5,91.32
6352.0,21.18,7.5,91.32
6353.0,21.18,7.5,91.32
6354.0,21.18,7.5,91.32
6355.0,21.18,7.5,91.32
6356.0,21.18,7.5,91.32
6357.0,21.18,7.48,91.34
6358.0,21.18,7.48,91.34
6359.0,21.18,7.48,91.34
6360.0,21.18,7.48,91.34
6361.0,21.18,7.48,91.34
6362.0,21.18,7.48,91.34
6363.0,21.18,7.48,91.34
6364.0,21.18,7.48,91.34
6365.0,21.18,7.48,91.34
6366.0,21.18,7.48,91.34
6367.0,21.18,7.48,91.34
6368.0,21.18,7.44,91.38
6369.0,21.18,7.44,91.38
6370.0,21.18,7.44,91.38
6371.0,21.18,7.44,91.38
6372.0,21.18,7.44,91.38
6373.0,21.18,7.44,91.38
6374.0,21.18,7.44,91.38
6375.0,21.18,7.44,91.38
6376.0,21.18,7.44,91.38
6377.0,21.18,7.44,91.38
6378.0,21.18,7.44,91.38
6379.0,21.18,7.44,91.38
6380.0,21.18,7.44,91.38
6381.0,21.18,7.44,91.38
6382.0,21.18,7.42,91.4
6383.0,21.18,7.4,91.42
6384.0,21.18,7.4,91.42
6385.0,21.18,7.38,91.44
6386.0,21.18,7.36,91.46
6387.0,21.18,7.36,91.46
6388.0,21.18,7.34,91.48
6389.0,21.18,7.34,91.48
6390.0,21.18,7.34,91.48
6391.0,21.18,7.34,91.48
6392.0,21.18,7.34,91.48
6393.0,21.18,7.34,91.48
6394.0,21.18,7.34,91.48
6395.0,21.18,7.34,91.48
6396.0,21.18,7.34,91.48
6397.0,21.16,7.36,91.48
6398.0,21.16,7.32,91.52
6399.0,21.16,7.32,91.52
6400.0,21.16,7.3,91.54
6401.0,21.16,7.28,91.56
6402.0,21.16,7.28,91.56
6403.0,21.16,7.28,91.56
6404.0,21.16,7.28,91.56
6405.0,21.16,7.28,91.56
6406.0,21.16,7.28,91.56
6407.0,21.16,7.28,91.56
6408.0,21.16,7.28,91.56
6409.0,21.16,7.28,91.56
6410.0,21.16,7.28,91.56
6411.0,21.16,7.28,91.56
6412.0,21.16,7.28,91.56
6413.0,21.16,7.28,91.56
6414.0,21.16,7.28,91.56
6415.0,21.16,7.26,91.58
6416.0,21.16,7.24,91.6
6417.0,21.16,7.24,91.6
6418.0,21.16,7.24,91.6
6419.0,21.16,7.24,91.6
6420.0,21.16,7.24,91.6
6421.0,21.16,7.24,91.6
6422.0,21.16,7.24,91.6
6423.0,21.16,7.24,91.6
6424.0,21.16,7.24,91.6
6425.0,21.16,7.2,91.64
6426.0,21.16,7.2,91.64
6427.0,21.16,7.2,91.64
6428.0,21.16,7.2,91.64
6429.0,21.16,7.2,91.64
6430.0,21.16,7.2,91.64
6431.0,21.16,7.2,91.64
6432.0,21.16,7.18,91.66
6433.0,21.16,7.16,91.68
6434.0,21.16,7.16,91.68
6435.0,21.16,7.14,91.7
6436.0,21.16,7.14,91.7
6437.0,21.16,7.14,91.7
6438.0,21.16,7.14,91.7
6439.0,21.16,7.14,91.7
6440.0,21.16,7.14,91.7
6441.0,21.16,7.14,91.7
6442.0,21.16,7.14,91.7
6443.0,21.16,7.14,91.7
6444.0,21.16,7.12,91.72
6445.0,21.16,7.12,91.72
6446.0,21.16,7.1,91.74
6447.0,21.16,7.1,91.74
6448.0,21.16,7.1,91.74
6449.0,21.16,7.08,91.76
6450.0,21.16,7.08,91.76
6451.0,21.16,7.08,91.76
6452.0,21.16,7.08,91.76
6453.0,21.16,7.06,91.78
6454.0,21.16,7.06,91.78
6455.0,21.16,7.04,91.8
6456.0,21.16,7.0,91.84
6457.0,21.16,7.0,91.84
6458.0,21.16,6.98,91.86
6459.0,21.16,6.96,91.88
6460.0,21.16,6.96,91.88
6461.0,21.16,6.96,91.88
6462.0,21.16,6.94,91.9
6463.0,21.16,6.94,91.9
6464.0,21.16,6.94,91.9
6465.0,21.16,6.94,91.9
6466.0,21.16,6.94,91.9
6467.0,21.16,6.92,91.92
6468.0,21.16,6.88,91.96
6469.0,21.16,6.86,91.98
6470.0,21.16,6.84,92.0
6471.0,21.16,6.82,92.02
6472.0,21.16,6.8,92.04
6473.0,21.16,6.8,92.04
6474.0,21.16,6.8,92.04
6475.0,21.16,6.78,92.06
6476.0,21.16,6.78,92.06
6477.0,21.16,6.78,92.06
6478.0,21.16,6.76,92.08
6479.0,21.16,6.76,92.08
6480.0,21.16,6.74,92.1
6481.0,21.16,6.74,92.1
6482.0,21.16,6.74,92.1
6483.0,21.16,6.74,92.1
6484.0,21.16,6.74,92.1
6485.0,21.14,6.76,92.1
6486.0,21.14,6.76,92.1
6487.0,21.14,6.76,92.1
6488.0,21.14,6.76,92.1
6489.0,21.14,6.76,92.1
6490.0,21.14,6.76,92.1
6491.0,21.14,6.76,92.1
6492.0,21.14,6.76,92.1
6493.0,21.14,6.74,92.12
6494.0,21.14,6.74,92.12
6495.0,21.14,6.72,92.14
6496.0,21.14,6.72,92.14
6497.0,21.14,6.72,92.14
6498.0,21.14,6.7,92.16
6499.0,21.14,6.7,92.16
6500.0,21.14,6.7,92.16
6501.0,21.14,6.7,92.16
6502.0,21.14,6.7,92.16
6503.0,21.14,6.68,92.18
6504.0,21.14,6.66,92.2
6505.0,21.14,6.66,92.2
6506.0,21.14,6.66,92.2
6507.0,21.14,6.66,92.2
6508.0,21.14,6.66,92.2
6509.0,21.14,6.66,92.2
6510.0,21.14,6.66,92.2
6511.0,21.14,6.66,92.2
6512.0,21.14,6.66,92.2
6513.0,21.14,6.66,92.2
6514.0,21.14,6.66,92.2
6515.0,21.14,6.66,92.2
6516.0,21.14,6.66,92.2
6517.0,21.14,6.66,92.2
6518.0,21.14,6.66,92.2
6519.0,21.14,6.64,92.22
6520.0,21.14,6.62,92.24
6521.0,21.14,6.62,92.24
6522.0,21.14,6.62,92.24
6523.0,21.14,6.6,92.26
6524.0,21.14,6.6,92.26
6525.0,21.14,6.6,92.26
6526.0,21.14,6.58,92.28
6527.0,21.14,6.56,92.3
6528.0,21.14,6.56,92.3
6529.0,21.14,6.56,92.3
6530.0,21.14,6.56,92.3
6531.0,21.14,6.54,92.32
6532.0,21.14,6.54,92.32
6533.0,21.14,6.54,92.32
6534.0,21.14,6.52,92.34
6535.0,21.14,6.52,92.34
6536.0,21.14,6.5,92.36
6537.0,21.14,6.46,92.4
6538.0,21.14,6.46,92.4
6539.0,21.14,6.46,92.4
6540.0,21.14,6.46,92.4
6541.0,21.14,6.46,92.4
6542.0,21.14,6.46,92.4
6543.0,21.14,6.46,92.4
6544.0,21.14,6.46,92.4
6545.0,21.14,6.46,92.4
6546.0,21.14,6.46,92.4
6547.0,21.14,6.46,92.4
6548.0,21.14,6.46,92.4
6549.0,21.14,6.44,92.42
6550.0,21.14,6.42,92.44
6551.0,21.14,6.4,92.46
6552.0,21.14,6.4,92.46
6553.0,21.14,6.4,92.46
6554.0,21.14,6.4,92.46
6555.0,21.14,6.4,92.46
6556.0,21.14,6.4,92.46
6557.0,21.14,6.4,92.46
6558.0,21.14,6.4,92.46
6559.0,21.14,6.38,92.48
6560.0,21.14,6.38,92.48
6561.0,21.14,6.38,92.48
6562.0,21.14,6.38,92.48
6563.0,21.14,6.38,92.48
6564.0,21.14,6.38,92.48
6565.0,21.14,6.38,92.48
6566.0,21.12,6.4,92.48
6567.0,21.12,6.4,92.48
6568.0,21.12,6.4,92.48
6569.0,21.12,6.4,92.48
6570.0,21.12,6.4,92.48
6571.0,21.12,6.4,92.48
6572.0,21.12,6.4,92.48
6573.0,21.12,6.4,92.48
6574.0,21.12,6.4,92.48
6575.0,21.12,6.4,92.48
6576.0,21.12,6.4,92.48
6577.0,21.12,6.38,92.5
6578.0,21.12,6.38,92.5
6579.0,21.12,6.36,92.52
6580.0,21.12,6.34,92.54
6581.0,21.12,6.34,92.54
6582.0,21.12,6.34,92.54
6583.0,21.12,6.34,92.54
6584.0,21.12,6.34,92.54
6585.0,21.12,6.3,92.58
6586.0,21.12,6.3,92.58
6587.0,21.12,6.3,92.58
6588.0,21.12,6.3,92.58
6589.0,21.12,6.3,92.58
6590.0,21.12,6.3,92.58
6591.0,21.12,6.3,92.58
6592.0,21.12,6.3,92.58
6593.0,21.12,6.3,92.58
6594.0,21.12,6.3,92.58
6595.0,21.12,6.3,92.58
6596.0,21.12,6.3,92.58
6597.0,21.12,6.3,92.58
6598.0,21.12,6.3,92.58
6599.0,21.12,6.3,92.58
6600.0,21.12,6.3,92.58
6601.0,21.12,6.3,92.58
6602.0,21.12,6.3,92.58
6603.0,21.12,6.3,92.58
6604.0,21.12,6.3,92.58
6605.0,21.12,6.3,92.58
6606.0,21.12,6.3,92.58
6607.0,21.12,6.28,92.6
6608.0,21.12,6.26,92.62
6609.0,21.12,6.26,92.62
6610.0,21.12,6.26,92.62
6611.0,21.12,6.26,92.62
6612.0,21.12,6.26,92.62
6613.0,21.12,6.26,92.62
6614.0,21.12,6.26,92.62
6615.0,21.12,6.26,92.62
6616.0,21.12,6.26,92.62
6617.0,21.12,6.24,92.64
6618.0,21.12,6.24,92.64
6619.0,21.12,6.2,92.68
6620.0,21.12,6.2,92.68
6621.0,21.12,6.2,92.68
6622.0,21.12,6.2,92.68
6623.0,21.12,6.2,92.68
6624.0,21.12,6.2,92.68
6625.0,21.12,6.2,92.68
6626.0,21.12,6.2,92.68
6627.0,21.12,6.18,92.7
6628.0,21.12,6.16,92.72
6629.0,21.1,6.16,92.74
6630.0,21.1,6.16,92.74
6631.0,21.1,6.16,92.74
6632.0,21.1,6.16,92.74
6633.0,21.1,6.16,92.74
6634.0,21.1,6.14,92.76
6635.0,21.1,6.14,92.76
6636.0,21.1,6.14,92.76
6637.0,21.1,6.12,92.78
6638.0,21.1,6.1,92.8
6639.0,21.1,6.1,92.8
6640.0,21.1,6.08,92.82
6641.0,21.1,6.08,92.82
6642.0,21.1,6.08,92.82
6643.0,21.1,6.08,92.82
6644.0,21.1,6.08,92.82
6645.0,21.1,6.08,92.82
6646.0,21.1,6.08,92.82
6647.0,21.1,6.08,92.82
6648.0,21.1,6.08,92.82
6649.0,21.1,6.08,92.82
6650.0,21.1,6.08,92.82
6651.0,21.1,6.08,92.82
6652.0,21.1,6.06,92.84
6653.0,21.1,6.06,92.84
6654.0,21.1,6.06,92.84
6655.0,21.1,6.06,92.84
6656.0,21.1,6.06,92.84
6657.0,21.1,6.04,92.86
6658.0,21.1,6.04,92.86
6659.0,21.1,6.04,92.86
6660.0,21.1,6.04,92.86
6661.0,21.1,6.04,92.86
6662.0,21.1,6.04,92.86
6663.0,21.1,6.04,92.86
6664.0,21.1,6.02,92.88
6665.0,21.08,6.04,92.88
6666.0,21.08,6.04,92.88
6667.0,21.08,6.04,92.88
6668.0,21.08,6.04,92.88
6669.0,21.08,6.04,92.88
6670.0,21.08,6.04,92.88
6671.0,21.08,6.04,92.88
6672.0,21.08,6.04,92.88
6673.0,21.08,6.04,92.88
6674.0,21.08,6.04,92.88
6675.0,21.08,6.04,92.88
6676.0,21.08,6.02,92.9
6677.0,21.08,6.0,92.92
6678.0,21.08,6.0,92.92
6679.0,21.08,6.0,92.92
6680.0,21.08,6.0,92.92
6681.0,21.08,6.0,92.92
6682.0,21.08,6.0,92.92
6683.0,21.08,6.0,92.92
6684.0,21.08,6.0,92.92
6685.0,21.08,6.0,92.92
6686.0,21.08,6.0,92.92
6687.0,21.08,6.0,92.92
6688.0,21.08,6.0,92.92
6689.0,21.08,5.98,92.94
6690.0,21.08,5.98,92.94
6691.0,21.08,5.98,92.94
6692.0,21.08,5.96,92.96
6693.0,21.08,5.96,92.96
6694.0,21.08,5.96,92.96
6695.0,21.08,5.96,92.96
6696.0,21.08,5.96,92.96
6697.0,21.08,5.96,92.96
6698.0,21.08,5.96,92.96
6699.0,21.08,5.96,92.96
6700.0,21.08,5.96,92.96
6701.0,21.08,5.96,92.96
6702.0,21.08,5.96,92.96
6703.0,21.08,5.96,92.96
6704.0,21.08,5.96,92.96
6705.0,21.08,5.94,92.98
6706.0,21.08,5.94,92.98
6707.0,21.08,5.94,92.98
6708.0,21.08,5.94,92.98
6709.0,21.08,5.94,92.98
6710.0,21.08,5.94,92.98
6711.0,21.08,5.94,92.98
6712.0,21.08,5.94,92.98
6713.0,21.08,5.94,92.98
6714.0,21.08,5.92,93.0
6715.0,21.08,5.88,93.04
6716.0,21.08,5.88,93.04
6717.0,21.08,5.88,93.04
6718.0,21.08,5.86,93.06
6719.0,21.08,5.84,93.08
6720.0,21.08,5.84,93.08
6721.0,21.08,5.82,93.1
6722.0,21.08,5.82,93.1
6723.0,21.08,5.82,93.1
6724.0,21.08,5.82,93.1
6725.0,21.08,5.78,93.14
6726.0,21.08,5.78,93.14
6727.0,21.08,5.78,93.14
6728.0,21.08,5.78,93.14
6729.0,21.08,5.78,93.14
6730.0,21.08,5.74,93.18
6731.0,21.08,5.74,93.18
6732.0,21.08,5.74,93.18
6733.0,21.08,5.74,93.18
6734.0,21.08,5.74,93.18
6735.0,21.08,5.74,93.18
6736.0,21.08,5.74,93.18
6737.0,21.08,5.74,93.18
6738.0,21.08,5.72,93.2
6739.0,21.08,5.72,93.2
6740.0,21.08,5.72,93.2
6741.0,21.08,5.72,93.2
6742.0,21.08,5.72,93.2
6743.0,21.08,5.72,93.2
6744.0,21.08,5.7,93.22
6745.0,21.08,5.68,93.24
6746.0,21.08,5.68,93.24
6747.0,21.08,5.68,93.24
6748.0,21.08,5.68,93.24
6749.0,21.08,5.68,93.24
6750.0,21.08,5.68,93.24
6751.0,21.08,5.68,93.24
6752.0,21.08,5.68,93.24
6753.0,21.08,5.66,93.26
6754.0,21.08,5.66,93.26
